Date, Open, High, Low, Close
06/03/2016,2104.07,2104.07,2085.36,2099.13
08/03/2016,2156.81,2163.79,2152.56,2163.79
10/03/2016,2164.33,2164.41,2154.77,2161.2
11/03/2016,2098.8,2102.56,2085.23,2088.66
01/04/2016,2038.2,2038.2,1989.68,2012.66
02/04/2016,1911.67,1927.35,1900.52,1915.45
03/04/2016,1994.01,2009.13,1986.77,1999.99
04/04/2016,2073.19,2074.02,2062.57,2066.13
05/04/2016,2060.3,2060.3,2045.55,2051.12
08/04/2016,2163.51,2168.19,2159.07,2164.25
10/04/2016,2163.37,2165.46,2144.01,2150.49
11/04/2016,2083.79,2099.07,2083.79,2085.18
01/05/2016,2013.78,2021.94,2004.17,2016.71
02/05/2016,1913.07,1913.07,1872.65,1880.05
04/05/2016,2062.5,2062.5,2042.56,2045.17
05/05/2016,2052.95,2060.23,2045.77,2050.63
07/05/2016,2095.05,2095.05,2080.86,2088.55
08/05/2016,2168.79,2182.87,2168.79,2182.87
10/05/2016,2155.15,2163.95,2155.15,2159.73
12/05/2016,2200.65,2209.42,2199.97,2204.71
01/06/2016,2011.71,2011.71,1979.05,1990.26
04/06/2016,2045.56,2067.33,2043.09,2066.66
05/06/2016,2047.77,2057.72,2039.45,2057.14
06/06/2016,2100.83,2113.36,2100.83,2109.41
07/06/2016,2084.43,2100.72,2074.02,2099.73
09/06/2016,2181.61,2186.57,2175.1,2186.48
10/06/2016,2158.22,2162.93,2150.28,2160.77
12/06/2016,2207.26,2212.78,2202.21,2212.23
01/07/2016,1985.32,1985.32,1938.83,1943.09
03/07/2016,1996.11,2006.12,1989.38,2001.76
04/07/2016,2063.01,2063.01,2033.8,2041.91
06/07/2016,2110.18,2119.22,2110.18,2112.13
07/07/2016,2100.42,2109.08,2089.39,2097.9
09/07/2016,2185.17,2187.87,2179.07,2186.16
10/07/2016,2164.19,2165.86,2144.85,2153.74
11/07/2016,2100.59,2132,2100.59,2131.52
12/07/2016,2210.72,2241.63,2208.93,2241.35
01/08/2016,1945.97,1960.4,1918.46,1922.03
02/08/2016,1873.25,1873.25,1828.46,1853.44
03/08/2016,1996.88,1996.88,1977.43,1979.26
04/08/2016,2045.54,2060.63,2041.69,2047.6
06/08/2016,2112.71,2120.55,2112.71,2119.12
07/08/2016,2106.97,2131.71,2106.97,2129.9
08/08/2016,2183.76,2185.44,2177.85,2180.89
09/08/2016,2182.76,2184.94,2177.49,2181.3
11/08/2016,2129.92,2146.87,2123.56,2139.56
12/08/2016,2241.13,2251.69,2237.57,2246.19
02/09/2016,1848.46,1868.25,1834.94,1852.21
03/09/2016,1981.44,1992.69,1979.84,1989.26
05/09/2016,2057.55,2064.15,2054.31,2058.69
06/09/2016,2115.65,2117.64,2107.73,2115.48
08/09/2016,2182.24,2187.66,2178.61,2181.74
09/09/2016,2169.08,2169.08,2127.81,2127.81
11/09/2016,2131.56,2170.1,2125.35,2163.26
12/09/2016,2249.73,2259.8,2249.23,2259.53
02/10/2016,1857.1,1881.6,1850.32,1851.86
03/10/2016,1990.97,2005.08,1969.25,1989.57
05/10/2016,2062.63,2084.87,2062.63,2084.39
06/10/2016,2109.57,2109.57,2089.96,2096.07
08/10/2016,2182.81,2183.41,2172,2175.49
10/10/2016,2160.39,2169.6,2160.39,2163.66
11/10/2016,2167.49,2182.3,2151.17,2167.48
01/11/2016,1926.12,1935.65,1901.1,1923.67
02/11/2016,1847,1847,1810.1,1829.08
03/11/2016,1994.71,2022.37,1994.71,2022.19
04/11/2016,2050.23,2062.93,2041.88,2041.99
05/11/2016,2083.29,2083.29,2064.46,2064.46
07/11/2016,2131.72,2143.16,2131.72,2137.16
08/11/2016,2177.97,2188.45,2177.97,2185.79
10/11/2016,2161.35,2161.56,2128.84,2136.73
11/11/2016,2162.71,2165.92,2152.49,2164.45
01/12/2016,1927.83,1947.38,1914.35,1938.68
02/12/2016,1833.4,1864.78,1833.4,1864.78
04/12/2016,2043.72,2065.05,2039.74,2061.72
05/12/2016,2067.17,2073.99,2053.13,2064.11
07/12/2016,2139.5,2155.4,2139.5,2152.14
08/12/2016,2183.74,2186.28,2179.42,2184.05
09/12/2016,2120.86,2163.3,2119.12,2159.04
10/12/2016,2137.67,2145.36,2132.77,2139.18
12/12/2016,2258.83,2264.03,2252.37,2256.96
02/01/2017,2285.59,2289.14,2272.44,2279.55
03/01/2017,2380.13,2400.98,2380.13,2395.96
05/01/2017,2388.5,2394.49,2384.83,2388.33
06/01/2017,2415.65,2430.06,2413.54,2430.06
08/01/2017,2477.1,2478.51,2471.14,2476.35
09/01/2017,2474.42,2480.38,2473.85,2476.55
11/01/2017,2583.21,2588.4,2574.92,2579.36
12/01/2017,2645.1,2650.62,2605.52,2642.22
02/02/2017,2276.69,2283.97,2271.65,2280.85
03/02/2017,2394.75,2394.75,2380.17,2381.92
05/02/2017,2391.05,2392.93,2385.82,2391.17
06/02/2017,2431.28,2440.23,2427.71,2439.07
08/02/2017,2480.38,2480.38,2466.48,2477.57
10/02/2017,2521.2,2529.23,2520.4,2529.12
11/02/2017,2579.46,2581.11,2566.17,2579.85
01/03/2017,2251.57,2263.88,2245.13,2257.83
02/03/2017,2288.54,2298.31,2287.88,2297.42
03/03/2017,2380.92,2383.89,2375.39,2383.12
04/03/2017,2362.34,2365.87,2344.73,2358.84
05/03/2017,2386.5,2389.82,2379.75,2388.13
07/03/2017,2431.39,2439.17,2428.69,2429.01
08/03/2017,2476.03,2476.03,2468.85,2472.16
10/03/2017,2530.34,2535.13,2528.85,2534.58
11/03/2017,2581.93,2588.42,2576.77,2587.84
01/04/2017,2261.6,2272.82,2261.6,2270.75
04/04/2017,2354.76,2360.53,2350.72,2360.16
05/04/2017,2389.79,2391.43,2380.35,2389.52
08/04/2017,2476.88,2480,2472.08,2476.83
10/04/2017,2533.48,2540.53,2531.8,2537.74
12/04/2017,2657.19,2665.19,2639.03,2639.44
01/05/2017,2268.18,2271.5,2260.45,2269
04/05/2017,2366.59,2378.36,2350.52,2352.95
05/05/2017,2392.37,2399.29,2389.38,2399.29
06/05/2017,2437.83,2439.55,2434.32,2436.1
07/05/2017,2430.78,2434.9,2422.05,2432.54
09/05/2017,2470.35,2471.97,2446.55,2457.85
10/05/2017,2540.86,2552.51,2540.02,2552.07
12/05/2017,2639.78,2648.72,2627.73,2629.57
01/06/2017,2271.14,2282.1,2264.06,2276.98
02/06/2017,2294.28,2296.18,2288.57,2292.56
03/06/2017,2375.23,2378.8,2367.98,2375.31
04/06/2017,2353.79,2364.16,2348.9,2357.49
06/06/2017,2431.92,2436.21,2428.12,2429.33
07/06/2017,2423.44,2424.28,2407.7,2409.75
09/06/2017,2463.83,2469.64,2459.2,2465.54
10/06/2017,2547.44,2549.41,2543.79,2549.33
11/06/2017,2587.47,2593.38,2585.66,2591.13
12/06/2017,2626.24,2634.41,2624.75,2629.27
02/07/2017,2295.87,2299.4,2290.16,2293.08
03/07/2017,2370.74,2375.12,2365.51,2368.39
04/07/2017,2356.59,2363.76,2350.74,2355.54
06/07/2017,2432.03,2435.28,2424.75,2433.14
07/07/2017,2413.52,2426.92,2413.52,2425.18
08/07/2017,2477.14,2480.95,2475.88,2480.91
09/07/2017,2468.06,2468.62,2460.29,2465.1
11/07/2017,2592.11,2597.02,2584.35,2590.64
12/07/2017,2628.38,2640.99,2626.53,2636.98
02/08/2017,2289.55,2295.91,2285.38,2294.67
03/08/2017,2369.81,2373.09,2361.01,2362.98
05/08/2017,2399.94,2401.36,2393.92,2399.38
06/08/2017,2434.27,2439.27,2427.94,2433.79
08/08/2017,2478.35,2490.87,2470.32,2474.92
09/08/2017,2462.25,2467.11,2459.4,2461.43
11/08/2017,2588.71,2595.47,2585.02,2594.38
12/08/2017,2646.21,2651.65,2644.1,2651.5
01/09/2017,2273.59,2275.49,2268.9,2268.9
02/09/2017,2296.7,2311.08,2296.61,2307.87
03/09/2017,2363.49,2369.08,2354.54,2364.87
05/09/2017,2401.58,2403.87,2392.44,2396.92
06/09/2017,2436.39,2446.2,2415.7,2431.77
08/09/2017,2465.35,2474.41,2462.08,2474.02
10/09/2017,2551.39,2551.82,2541.6,2544.73
11/09/2017,2584,2586.5,2566.33,2584.62
01/10/2017,2269.72,2279.27,2265.27,2268.9
02/10/2017,2312.27,2319.23,2311.1,2316.1
03/10/2017,2372.52,2376.86,2363.04,2372.6
04/10/2017,2357.16,2366.37,2351.5,2357.16
05/10/2017,2396.79,2399.74,2392.79,2399.63
07/10/2017,2424.51,2432,2422.27,2427.43
08/10/2017,2465.38,2465.38,2437.75,2438.21
10/10/2017,2549.99,2555.23,2544.86,2550.64
11/10/2017,2580.18,2583.81,2575.57,2582.3
01/11/2017,2268.6,2275.32,2260.83,2275.32
04/11/2017,2353.92,2355.22,2337.25,2353.78
05/11/2017,2394.84,2395.72,2381.74,2394.44
07/11/2017,2427.35,2429.3,2412.79,2425.53
08/11/2017,2441.04,2448.09,2437.85,2441.32
09/11/2017,2474.52,2488.95,2474.52,2488.11
10/11/2017,2550.62,2555.24,2547.95,2555.24
12/11/2017,2652.19,2660.33,2651.47,2659.99
01/12/2017,2271.14,2271.78,2254.25,2270.44
04/12/2017,2352.15,2352.72,2341.18,2344.93
05/12/2017,2392.44,2392.44,2387.19,2390.9
06/12/2017,2425.88,2430.38,2419.97,2429.39
07/12/2017,2435.75,2445.76,2435.75,2443.25
09/12/2017,2491.94,2496.77,2490.37,2496.48
10/12/2017,2552.88,2555.33,2548.31,2550.93
12/12/2017,2661.73,2669.72,2659.78,2664.11
02/01/2018,2816.45,2835.96,2812.7,2821.98
03/01/2018,2715.22,2730.89,2659.65,2677.67
05/01/2018,2643.64,2655.27,2625.41,2654.8
06/01/2018,2718.7,2736.93,2718.7,2734.62
08/01/2018,2821.17,2825.83,2805.85,2813.36
10/01/2018,2926.29,2937.06,2917.91,2924.59
11/01/2018,2717.58,2741.67,2708.85,2740.37
01/02/2018,2683.73,2695.89,2682.36,2695.81
02/02/2018,2808.92,2808.92,2759.97,2762.13
03/02/2018,2658.89,2696.25,2647.32,2691.25
04/02/2018,2633.45,2638.3,2553.8,2581.88
05/02/2018,2654.24,2660.87,2631.7,2635.67
07/02/2018,2704.95,2727.26,2698.95,2726.71
08/02/2018,2800.48,2829.91,2796.34,2827.22
10/02/2018,2923.8,2931.42,2919.37,2923.43
11/02/2018,2745.45,2756.55,2700.44,2723.06
01/03/2018,2697.85,2714.37,2697.77,2713.06
04/03/2018,2592.17,2619.14,2575.49,2614.45
05/03/2018,2628.08,2637.14,2594.62,2629.73
07/03/2018,2733.27,2736.58,2711.16,2713.22
08/03/2018,2829.62,2840.38,2827.37,2840.35
10/03/2018,2931.69,2939.86,2921.36,2925.51
12/03/2018,2790.5,2800.18,2773.38,2790.37
01/04/2018,2719.31,2729.29,2719.07,2723.99
04/04/2018,2584.04,2649.86,2573.61,2644.69
05/04/2018,2621.45,2670.93,2615.32,2663.42
06/04/2018,2741.67,2749.16,2740.54,2746.87
09/04/2018,2896.96,2900.18,2885.13,2896.72
10/04/2018,2919.35,2919.78,2883.92,2901.61
12/04/2018,2782.43,2785.93,2697.18,2700.06
01/05/2018,2731.33,2743.45,2727.92,2743.15
02/05/2018,2741.06,2763.39,2638.17,2648.94
03/05/2018,2681.06,2728.09,2675.75,2720.94
04/05/2018,2657.36,2672.08,2649.58,2662.84
06/05/2018,2748.46,2752.61,2739.51,2748.8
07/05/2018,2724.19,2737.83,2716.02,2736.61
09/05/2018,2891.59,2894.21,2876.92,2888.6
10/05/2018,2902.54,2909.64,2869.29,2885.57
11/05/2018,2726.37,2744.27,2717.94,2738.31
02/06/2018,2614.78,2701.04,2593.07,2695.14
03/06/2018,2730.18,2732.08,2711.26,2728.12
04/06/2018,2645.82,2656.88,2586.27,2604.47
06/06/2018,2753.25,2772.39,2748.46,2772.35
07/06/2018,2737.68,2764.41,2733.52,2759.82
08/06/2018,2840.29,2853.29,2835.98,2850.4
09/06/2018,2888.64,2892.05,2867.29,2878.05
11/06/2018,2738.4,2756.82,2737.08,2755.45
12/06/2018,2663.51,2696.15,2621.53,2695.95
02/07/2018,2690.95,2727.67,2681.33,2681.66
03/07/2018,2710.18,2730.6,2701.74,2726.8
05/07/2018,2669.36,2683.35,2664.7,2672.63
06/07/2018,2774.84,2779.9,2760.16,2770.37
08/07/2018,2855.92,2863.43,2855.92,2858.45
09/07/2018,2868.26,2883.81,2864.12,2871.68
11/07/2018,2774.13,2815.15,2774.13,2813.89
12/07/2018,2691.26,2708.54,2623.14,2633.08
01/08/2018,2742.67,2748.51,2737.6,2747.71
02/08/2018,2685.01,2685.27,2580.56,2581
03/08/2018,2732.75,2740.45,2722.65,2738.97
05/08/2018,2670.26,2676.34,2655.2,2671.92
06/08/2018,2765.84,2779.39,2763.59,2779.03
08/08/2018,2856.79,2862.44,2853.09,2857.7
10/08/2018,2877.53,2889.45,2862.08,2884.43
11/08/2018,2806.38,2814.75,2794.99,2806.83
01/09/2018,2751.15,2759.14,2747.86,2751.29
02/09/2018,2601.78,2638.67,2532.69,2619.55
03/09/2018,2752.91,2786.57,2751.54,2786.57
04/09/2018,2617.18,2653.55,2610.79,2613.16
05/09/2018,2678.12,2701.27,2674.14,2697.79
07/09/2018,2768.51,2784.65,2768.51,2784.17
08/09/2018,2857.19,2862.48,2851.98,2853.58
10/09/2018,2882.51,2894.83,2874.27,2880.34
11/09/2018,2794.1,2794.1,2764.24,2781.01
01/10/2018,2745.55,2750.8,2736.06,2748.23
04/10/2018,2638.41,2665.45,2635.78,2656.87
05/10/2018,2705.02,2726.11,2704.54,2723.07
07/10/2018,2788.56,2795.58,2786.24,2793.84
08/10/2018,2839.64,2842.2,2825.81,2833.28
09/10/2018,2881.39,2886.93,2875.94,2877.13
10/10/2018,2873.9,2874.02,2784.86,2785.68
12/10/2018,2630.86,2647.51,2583.23,2637.72
01/11/2018,2752.97,2767.56,2752.78,2767.56
04/11/2018,2643.89,2661.43,2639.25,2642.19
05/11/2018,2722.7,2732.86,2717.45,2727.72
06/11/2018,2780.18,2790.21,2780.17,2782
07/11/2018,2779.82,2785.91,2770.77,2774.02
09/11/2018,2871.57,2892.52,2866.78,2887.89
10/11/2018,2776.87,2795.14,2710.51,2728.37
12/11/2018,2664.44,2674.35,2621.3,2636.78
01/12/2018,2770.18,2787.85,2769.64,2786.24
02/12/2018,2636.75,2672.61,2622.45,2656
03/12/2018,2790.54,2796.98,2779.26,2783.02
04/12/2018,2653.83,2674.72,2653.83,2663.99
06/12/2018,2785.6,2789.8,2778.78,2786.85
07/12/2018,2783.14,2799.22,2781.53,2798.29
09/12/2018,2888.29,2894.65,2879.2,2888.92
10/12/2018,2770.54,2775.77,2729.44,2767.13
11/12/2018,2773.93,2775.99,2722,2726.22
12/12/2018,2658.23,2685.44,2650.26,2651.07
02/01/2019,2702.32,2716.66,2696.88,2706.53
03/01/2019,2798.22,2808.02,2787.38,2803.69
04/01/2019,2848.63,2869.4,2848.63,2867.19
05/01/2019,2952.33,2954.13,2923.36,2923.73
07/01/2019,2971.41,2977.93,2952.22,2964.33
08/01/2019,2980.32,3013.59,2945.23,2953.56
10/01/2019,2983.69,2992.53,2938.7,2940.25
01/02/2019,2476.96,2519.49,2467.47,2510.03
04/02/2019,2868.24,2872.9,2858.75,2867.24
05/02/2019,2922.16,2931.68,2900.5,2917.52
07/02/2019,2964.66,2973.21,2955.92,2973.01
08/02/2019,2943.9,2945.5,2914.11,2932.05
10/02/2019,2924.78,2924.78,2874.93,2887.61
01/03/2019,2491.92,2493.14,2443.96,2447.89
04/03/2019,2876.09,2885.25,2865.17,2873.4
05/03/2019,2929.21,2947.85,2929.21,2945.64
06/03/2019,2751.53,2763.07,2728.81,2744.45
07/03/2019,2978.08,2995.84,2977.96,2995.82
09/03/2019,2909.01,2914.39,2891.85,2906.27
10/03/2019,2885.38,2911.13,2855.94,2910.63
01/04/2019,2474.33,2538.07,2474.33,2531.94
02/04/2019,2706.49,2724.99,2698.75,2724.87
03/04/2019,2814.37,2816.88,2767.66,2792.81
04/04/2019,2873.99,2881.28,2867.14,2879.39
06/04/2019,2762.64,2804.49,2762.64,2803.27
09/04/2019,2924.67,2938.84,2921.86,2937.78
10/04/2019,2918.56,2953.74,2918.56,2952.01
02/05/2019,2728.34,2738.98,2724.03,2737.7
03/05/2019,2794.41,2796.44,2782.97,2789.65
04/05/2019,2884.16,2893.24,2882.99,2892.74
06/05/2019,2818.09,2827.28,2800.92,2826.15
07/05/2019,2984.25,2994.03,2967.97,2990.41
08/05/2019,2898.07,2898.07,2822.12,2844.74
09/05/2019,2960.6,2985.86,2960.6,2976
02/06/2019,2735.05,2738.08,2724.15,2731.61
03/06/2019,2790.27,2790.27,2768.69,2771.45
05/06/2019,2908.89,2937.32,2898.21,2932.47
06/06/2019,2828.51,2852.1,2822.45,2843.49
08/06/2019,2861.18,2884.4,2847.42,2881.77
09/06/2019,2980.33,2985.03,2972.51,2978.71
01/07/2019,2535.61,2566.16,2524.56,2549.69
02/07/2019,2717.53,2719.32,2687.26,2706.05
03/07/2019,2766.53,2767.25,2739.09,2748.93
05/07/2019,2913.03,2913.03,2862.6,2884.05
06/07/2019,2852.87,2884.97,2852.87,2873.34
08/07/2019,2858.65,2892.17,2825.71,2883.98
10/07/2019,2944.23,2959.75,2935.68,2938.79
01/08/2019,2568.11,2579.82,2547.56,2574.41
02/08/2019,2692.36,2708.07,2681.83,2707.88
03/08/2019,2730.79,2744.13,2722.27,2743.07
04/08/2019,2888.46,2895.95,2880.78,2895.77
05/08/2019,2879.61,2897.96,2873.28,2879.42
07/08/2019,2979.77,2980.76,2970.09,2975.95
08/08/2019,2896.21,2938.72,2894.47,2938.09
10/08/2019,2920.4,2925.47,2892.66,2893.06
01/09/2019,2580,2595.32,2568.89,2584.96
04/09/2019,2886.58,2886.88,2873.33,2878.2
05/09/2019,2859.84,2875.97,2836.4,2870.72
07/09/2019,2965.52,2981.9,2963.44,2979.63
08/09/2019,2930.51,2935.75,2900.15,2918.65
09/09/2019,2988.43,2989.43,2969.39,2978.43
10/09/2019,2911.1,2929.32,2907.41,2919.4
01/10/2019,2573.51,2597.82,2562.02,2596.64
04/10/2019,2881.37,2889.71,2879.13,2888.21
05/10/2019,2863.1,2891.31,2825.39,2881.4
06/10/2019,2885.83,2904.77,2885.51,2886.73
07/10/2019,2989.3,3002.98,2984.62,2993.07
09/10/2019,2971.01,2979.39,2957.01,2979.39
10/10/2019,2918.55,2948.46,2917.12,2938.13
01/11/2019,2588.11,2596.27,2577.4,2596.26
02/11/2019,2712.4,2718.05,2703.79,2709.8
03/11/2019,2747.61,2784,2747.61,2783.3
04/11/2019,2891.92,2893.42,2881.99,2888.32
06/11/2019,2903.27,2910.61,2878.53,2885.72
07/11/2019,2999.62,3002.33,2988.8,2999.91
09/11/2019,2981.41,3000.93,2975.31,3000.93
10/11/2019,2963.07,2993.28,2963.07,2970.27
02/12/2019,2722.61,2748.19,2722.61,2744.73
03/12/2019,2787.34,2798.32,2786.73,2791.52
04/12/2019,2900.86,2910.54,2898.37,2907.41
06/12/2019,2882.73,2888.57,2874.68,2879.84
07/12/2019,3003.36,3013.92,3001.87,3013.77
08/12/2019,2907.07,2907.58,2873.14,2883.75
09/12/2019,3009.08,3020.74,3000.92,3009.57
01/13/00,1449.68,1454.6,1432.25,1449.68
01/13/03,926.26,935.06,922.04,926.26
01/13/04,1121.22,1129.07,1115.19,1121.22
01/13/05,1177.45,1187.7,1175.61,1177.45
01/13/06,1287.61,1288.96,1282.78,1287.61
01/13/09,867.39,877.02,862.02,871.79
01/13/10,1137.31,1148.4,1133.18,1145.68
01/13/11,1285.78,1286.7,1280.47,1283.76
01/13/12,1294.82,1294.82,1277.58,1289.09
01/13/14,1841.26,1843.45,1815.52,1819.2
01/13/15,2031.58,2056.93,2008.25,2023.03
01/13/16,1940.34,1950.33,1886.41,1890.28
01/13/17,2272.74,2278.68,2271.51,2274.64
01/13/99,1234.4,1247.75,1205.46,1234.4
01/14/00,1465.15,1473,1449.68,1465.15
01/14/02,1138.41,1145.6,1138.15,1138.41
01/14/03,931.66,931.66,921.89,931.66
01/14/04,1130.52,1130.75,1121.22,1130.52
01/14/05,1184.52,1185.21,1177.45,1184.52
01/14/08,1412.87,1417.89,1402.91,1416.25
01/14/09,854.05,867.28,836.93,842.62
01/14/10,1145.68,1150.41,1143.8,1148.46
01/14/11,1282.9,1293.24,1293.24,1293.24
01/14/13,1472.05,1472.05,1465.69,1470.68
01/14/14,1821.36,1839.26,1821.36,1838.88
01/14/15,2018.4,2018.4,1988.44,2011.27
01/14/16,1891.68,1934.47,1878.93,1921.84
01/14/19,2580.31,2589.32,2570.41,2582.61
01/14/99,1212.19,1236.81,1209.54,1212.19
01/15/02,1146.19,1148.81,1136.88,1146.19
01/15/03,918.22,932.57,916.81,918.22
01/15/04,1132.05,1137.11,1124.5,1132.05
01/15/08,1397.73,1411.88,1380.6,1380.95
01/15/09,840.45,851.59,817.04,843.74
01/15/10,1147.72,1147.77,1131.39,1136.03
01/15/13,1470.67,1473.31,1463.76,1472.34
01/15/14,1840.52,1850.84,1840.52,1848.38
01/15/15,2013.75,2021.35,1991.47,1992.67
01/15/16,1916.68,1916.68,1857.83,1880.33
01/15/19,2585.1,2613.08,2585.1,2610.3
01/15/99,1243.26,1243.26,1212.19,1243.26
01/16/01,1326.65,1327.81,1313.33,1326.65
